"","election_name","election_date","election_type","locality_name","locality_code","office_name","referendum_title","precinct_name","precinct_code","candidate_name","last_name","candidateId","officeId","referendumId","districtId","DESCRIPTION","district_type","party","office_ballot_order","candidate_ballot_order","total_votes","negative_votes","in_precinct","V24"
"1408","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"301 - SEAFORD","0301","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,52,NA,"301 - SEAFORD",NA
"1409","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"302 - YORKTOWN","0302","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,138,NA,"302 - YORKTOWN",NA
"1410","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"302 - YORKTOWN","0302","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,56,NA,"302 - YORKTOWN",NA
"1411","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"303 - EDGEHILL","0303","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,106,NA,"303 - EDGEHILL",NA
"1412","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"303 - EDGEHILL","0303","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,61,NA,"303 - EDGEHILL",NA
"1413","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"401 - HARWOODS MILL","0401","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,119,NA,"401 - HARWOODS MILL",NA
"1414","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"401 - HARWOODS MILL","0401","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,67,NA,"401 - HARWOODS MILL",NA
"1415","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"402 - DARE","0402","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,101,NA,"402 - DARE",NA
"1416","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"402 - DARE","0402","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,47,NA,"402 - DARE",NA
"1417","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"403 - GRAFTON","0403","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,67,NA,"403 - GRAFTON",NA
"1418","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"403 - GRAFTON","0403","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,45,NA,"403 - GRAFTON",NA
"1419","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"501 - TABB","0501","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,117,NA,"501 - TABB",NA
"1420","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"501 - TABB","0501","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,79,NA,"501 - TABB",NA
"1421","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"502 - BETHEL","0502","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,162,NA,"502 - BETHEL",NA
"1422","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","YORK COUNTY",199,"Member House of Representatives",NA,"502 - BETHEL","0502","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,82,NA,"502 - BETHEL",NA
"1423","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"## Provisional","###PROV","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,1,NA,"## Provisional",NA
"1424","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"## Provisional","###PROV","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,1,NA,"## Provisional",NA
"1425","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,27,NA,"# AB - Central Absentee Precinct",NA
"1426","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,6,NA,"# AB - Central Absentee Precinct",NA
"1427","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"110 - PHOEBUS","0110","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,35,NA,"110 - PHOEBUS",NA
"1428","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"110 - PHOEBUS","0110","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,20,NA,"110 - PHOEBUS",NA
"1429","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"201 - BOOKER","0201","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,100,NA,"201 - BOOKER",NA
"1430","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"201 - BOOKER","0201","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,77,NA,"201 - BOOKER",NA
"1431","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"202 - BRYAN","0202","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,109,NA,"202 - BRYAN",NA
"1432","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"202 - BRYAN","0202","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,67,NA,"202 - BRYAN",NA
"1433","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"203 - BURBANK","0203","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,94,NA,"203 - BURBANK",NA
"1434","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"203 - BURBANK","0203","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,42,NA,"203 - BURBANK",NA
"1435","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"205 - ASBURY","0205","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,135,NA,"205 - ASBURY",NA
"1436","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"205 - ASBURY","0205","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,60,NA,"205 - ASBURY",NA
"1437","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"209 - LANGLEY","0209","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,66,NA,"209 - LANGLEY",NA
"1438","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"209 - LANGLEY","0209","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,69,NA,"209 - LANGLEY",NA
"1439","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"213 - PHILLIPS","0213","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,142,NA,"213 - PHILLIPS",NA
"1440","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"213 - PHILLIPS","0213","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,157,NA,"213 - PHILLIPS",NA
"1441","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"215 - TYLER","0215","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,5,NA,"215 - TYLER",NA
"1442","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","HAMPTON CITY",650,"Member House of Representatives",NA,"215 - TYLER","0215","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,3,NA,"215 - TYLER",NA
"1443","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"## Provisional","###PROV","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,NA,NA,"## Provisional",NA
"1444","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"## Provisional","###PROV","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,NA,NA,"## Provisional",NA
"1445","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,45,NA,"# AB - Central Absentee Precinct",NA
"1446","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,20,NA,"# AB - Central Absentee Precinct",NA
"1447","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"101 - GRANBY","0101","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,1,NA,"101 - GRANBY",NA
"1448","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"101 - GRANBY","0101","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,0,NA,"101 - GRANBY",NA
"1449","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"102 - OCEAN VIEW SCHOOL","0102","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,85,NA,"102 - OCEAN VIEW SCHOOL",NA
"1450","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"102 - OCEAN VIEW SCHOOL","0102","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,26,NA,"102 - OCEAN VIEW SCHOOL",NA
"1451","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"103 - NORTHSIDE","0103","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,79,NA,"103 - NORTHSIDE",NA
"1452","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"103 - NORTHSIDE","0103","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,40,NA,"103 - NORTHSIDE",NA
"1453","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"104 - TITUSTOWN ","0104","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,64,NA,"104 - TITUSTOWN ",NA
"1454","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"104 - TITUSTOWN ","0104","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,56,NA,"104 - TITUSTOWN ",NA
"1455","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"106 - SECOND PRESBYTERIAN","0106","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,173,NA,"106 - SECOND PRESBYTERIAN",NA
"1456","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"106 - SECOND PRESBYTERIAN","0106","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,65,NA,"106 - SECOND PRESBYTERIAN",NA
"1457","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"215 - SUBURBAN PARK","0215","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,111,NA,"215 - SUBURBAN PARK",NA
"1458","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"215 - SUBURBAN PARK","0215","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,49,NA,"215 - SUBURBAN PARK",NA
"1459","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"217 - WESLEY","0217","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,54,NA,"217 - WESLEY",NA
"1460","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"217 - WESLEY","0217","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,30,NA,"217 - WESLEY",NA
"1461","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"406 - BARRON BLACK","0406","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,80,NA,"406 - BARRON BLACK",NA
"1462","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"406 - BARRON BLACK","0406","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,35,NA,"406 - BARRON BLACK",NA
"1463","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"501 - BAYVIEW","0501","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,131,NA,"501 - BAYVIEW",NA
"1464","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"501 - BAYVIEW","0501","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,61,NA,"501 - BAYVIEW",NA
"1465","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"503 - EAST OCEAN VIEW","0503","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,169,NA,"503 - EAST OCEAN VIEW",NA
"1466","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"503 - EAST OCEAN VIEW","0503","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,67,NA,"503 - EAST OCEAN VIEW",NA
"1467","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"504 - LARRYMORE","0504","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,91,NA,"504 - LARRYMORE",NA
"1468","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"504 - LARRYMORE","0504","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,63,NA,"504 - LARRYMORE",NA
"1469","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"505 - LITTLE CREEK","0505","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,53,NA,"505 - LITTLE CREEK",NA
"1470","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"505 - LITTLE CREEK","0505","Karen Powers Mallard","MALLARD",937032546,1986638266,NA,1989690915,"02","Congressional","Democratic",3,2,23,NA,"505 - LITTLE CREEK",NA
"1471","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","NORFOLK CITY",710,"Member House of Representatives",NA,"506 - OCEAN VIEW CENTER","0506","Elaine G. Luria","LURIA",912911687,1986638266,NA,1989690915,"02","Congressional","Democratic",3,1,140,NA,"506 - OCEAN VIEW CENTER",NA
